;column_label;date;state;city;place_type;confirmed;deaths;is_last;pop_2019;ibge_code
1853;2976;15/04/2020;RJ;;state;3743;265;FALSE;17264943;33
1854;2976;16/04/2020;RJ;;state;3944;301;FALSE;17264943;33
1855;2976;17/04/2020;RJ;;state;4349;341;FALSE;17264943;33
1856;2976;18/04/2020;RJ;;state;4543;387;FALSE;17264943;33
1857;2976;19/04/2020;RJ;;state;4675;402;FALSE;17264943;33
1858;2976;20/04/2020;RJ;;state;4899;422;FALSE;17264943;33
1859;2976;21/04/2020;RJ;;state;5306;461;FALSE;17264943;33
1860;2976;22/04/2020;RJ;;state;5552;490;FALSE;17264943;33
1861;2976;23/04/2020;RJ;;state;6172;530;FALSE;17264943;33
1862;2976;24/04/2020;RJ;;state;6282;570;FALSE;17264943;33
1863;2976;25/04/2020;RJ;;state;6828;615;FALSE;17264943;33
1864;2976;26/04/2020;RJ;;state;7111;645;FALSE;17264943;33
1865;2976;27/04/2020;RJ;;state;7944;677;FALSE;17264943;33
1866;2976;28/04/2020;RJ;;state;8504;738;FALSE;17264943;33
1867;2976;29/04/2020;RJ;;state;8869;794;FALSE;17264943;33
1868;2976;30/04/2020;RJ;;state;9453;854;FALSE;17264943;33
1869;2976;01/05/2020;RJ;;state;10166;921;FALSE;17264943;33
1870;2976;02/05/2020;RJ;;state;10546;971;FALSE;17264943;33
1871;2976;03/05/2020;RJ;;state;11139;1019;FALSE;17264943;33
1872;2976;04/05/2020;RJ;;state;11721;1065;FALSE;17264943;33
1873;2976;05/05/2020;RJ;;state;12391;1123;FALSE;17264943;33
1874;2976;06/05/2020;RJ;;state;13295;1205;FALSE;17264943;33
1875;2976;07/05/2020;RJ;;state;14156;1394;FALSE;17264943;33
1876;2976;08/05/2020;RJ;;state;15741;1503;FALSE;17264943;33
1877;2976;09/05/2020;RJ;;state;16929;1653;FALSE;17264943;33
1878;2976;10/05/2020;RJ;;state;17062;1714;FALSE;17264943;33
1879;2976;11/05/2020;RJ;;state;17939;1770;FALSE;17264943;33
1880;2976;12/05/2020;RJ;;state;18486;1928;FALSE;17264943;33
1881;2976;13/05/2020;RJ;;state;18728;2050;FALSE;17264943;33
1882;2976;14/05/2020;RJ;;state;19467;2247;FALSE;17264943;33
1883;2976;15/05/2020;RJ;;state;19987;2438;FALSE;17264943;33
1884;2976;16/05/2020;RJ;;state;21601;2614;FALSE;17264943;33
1885;2976;17/05/2020;RJ;;state;22238;2715;FALSE;17264943;33
1886;2976;18/05/2020;RJ;;state;26665;2852;FALSE;17264943;33
1887;2976;19/05/2020;RJ;;state;27805;3079;FALSE;17264943;33
1888;2976;20/05/2020;RJ;;state;30372;3237;FALSE;17264943;33
1889;2976;21/05/2020;RJ;;state;32089;3412;FALSE;17264943;33
1890;2976;22/05/2020;RJ;;state;33589;3657;FALSE;17264943;33
1891;2976;23/05/2020;RJ;;state;34533;3905;FALSE;17264943;33
1892;2976;24/05/2020;RJ;;state;37912;3993;FALSE;17264943;33
1893;2976;25/05/2020;RJ;;state;39298;4105;FALSE;17264943;33
1894;2976;26/05/2020;RJ;;state;40024;4361;FALSE;17264943;33
1895;2976;27/05/2020;RJ;;state;42398;4605;FALSE;17264943;33
1896;2976;28/05/2020;RJ;;state;44886;4856;FALSE;17264943;33
1897;2976;29/05/2020;RJ;;state;47953;5079;FALSE;17264943;33
1898;2976;30/05/2020;RJ;;state;52420;5277;FALSE;17264943;33
1899;2976;31/05/2020;RJ;;state;53388;5344;FALSE;17264943;33
1900;2976;01/06/2020;RJ;;state;54530;5462;FALSE;17264943;33
1901;2976;02/06/2020;RJ;;state;56732;5686;FALSE;17264943;33
1902;2976;03/06/2020;RJ;;state;59240;6010;FALSE;17264943;33
1903;2976;04/06/2020;RJ;;state;60932;6327;FALSE;17264943;33
1904;2976;05/06/2020;RJ;;state;63066;6473;FALSE;17264943;33
1905;2976;06/06/2020;RJ;;state;64533;6639;FALSE;17264943;33
1906;2976;07/06/2020;RJ;;state;67756;6707;FALSE;17264943;33
1907;2976;08/06/2020;RJ;;state;69499;6781;FALSE;17264943;33
1908;2976;09/06/2020;RJ;;state;72979;6928;TRUE;17264943;33
1909;3028;25/02/2020;RO;;state;0;0;FALSE;1777225;11
1910;3028;26/02/2020;RO;;state;0;0;FALSE;1777225;11
1911;3028;27/02/2020;RO;;state;0;0;FALSE;1777225;11
1912;3028;28/02/2020;RO;;state;0;0;FALSE;1777225;11
1913;3028;29/02/2020;RO;;state;0;0;FALSE;1777225;11
1914;3028;01/03/2020;RO;;state;0;0;FALSE;1777225;11
1915;3028;02/03/2020;RO;;state;0;0;FALSE;1777225;11
1916;3028;03/03/2020;RO;;state;0;0;FALSE;1777225;11
1917;3028;04/03/2020;RO;;state;0;0;FALSE;1777225;11
1918;3028;05/03/2020;RO;;state;0;0;FALSE;1777225;11
1919;3028;06/03/2020;RO;;state;0;0;FALSE;1777225;11
1920;3028;07/03/2020;RO;;state;0;0;FALSE;1777225;11
1921;3028;08/03/2020;RO;;state;0;0;FALSE;1777225;11
1922;3028;09/03/2020;RO;;state;0;0;FALSE;1777225;11
1923;3028;10/03/2020;RO;;state;0;0;FALSE;1777225;11
1924;3028;11/03/2020;RO;;state;0;0;FALSE;1777225;11
1925;3028;12/03/2020;RO;;state;0;0;FALSE;1777225;11
1926;3028;13/03/2020;RO;;state;0;0;FALSE;1777225;11
1927;3028;14/03/2020;RO;;state;0;0;FALSE;1777225;11
1928;3028;15/03/2020;RO;;state;0;0;FALSE;1777225;11
1929;3028;16/03/2020;RO;;state;0;0;FALSE;1777225;11
1930;3028;17/03/2020;RO;;state;0;0;FALSE;1777225;11
1931;3028;18/03/2020;RO;;state;0;0;FALSE;1777225;11
1932;3028;19/03/2020;RO;;state;0;0;FALSE;1777225;11
1933;3028;20/03/2020;RO;;state;1;0;FALSE;1777225;11
1934;3028;21/03/2020;RO;;state;3;0;FALSE;1777225;11
1935;3028;22/03/2020;RO;;state;3;0;FALSE;1777225;11
1936;3028;23/03/2020;RO;;state;3;0;FALSE;1777225;11
1937;3028;24/03/2020;RO;;state;5;0;FALSE;1777225;11
1938;3028;25/03/2020;RO;;state;5;0;FALSE;1777225;11
1939;3028;26/03/2020;RO;;state;6;0;FALSE;1777225;11
1940;3028;27/03/2020;RO;;state;6;0;FALSE;1777225;11
1941;3028;28/03/2020;RO;;state;6;0;FALSE;1777225;11
1942;3028;29/03/2020;RO;;state;6;0;FALSE;1777225;11
1943;3028;30/03/2020;RO;;state;8;1;FALSE;1777225;11
1944;3028;31/03/2020;RO;;state;9;1;FALSE;1777225;11
1945;3028;01/04/2020;RO;;state;9;1;FALSE;1777225;11
1946;3028;02/04/2020;RO;;state;10;1;FALSE;1777225;11
1947;3028;03/04/2020;RO;;state;10;1;FALSE;1777225;11
1948;3028;04/04/2020;RO;;state;11;1;FALSE;1777225;11
1949;3028;05/04/2020;RO;;state;14;1;FALSE;1777225;11
1950;3028;06/04/2020;RO;;state;18;1;FALSE;1777225;11
1951;3028;07/04/2020;RO;;state;23;1;FALSE;1777225;11
1952;3028;08/04/2020;RO;;state;26;1;FALSE;1777225;11
1953;3028;09/04/2020;RO;;state;28;2;FALSE;1777225;11
1954;3028;10/04/2020;RO;;state;32;2;FALSE;1777225;11
1955;3028;11/04/2020;RO;;state;34;2;FALSE;1777225;11
1956;3028;12/04/2020;RO;;state;42;2;FALSE;1777225;11
1957;3028;13/04/2020;RO;;state;42;2;FALSE;1777225;11
1958;3028;14/04/2020;RO;;state;69;2;FALSE;1777225;11
1959;3028;15/04/2020;RO;;state;73;2;FALSE;1777225;11
1960;3028;16/04/2020;RO;;state;92;3;FALSE;1777225;11
1961;3028;17/04/2020;RO;;state;110;3;FALSE;1777225;11
1962;3028;18/04/2020;RO;;state;128;4;FALSE;1777225;11
1963;3028;19/04/2020;RO;;state;160;4;FALSE;1777225;11
1964;3028;20/04/2020;RO;;state;199;4;FALSE;1777225;11
1965;3028;21/04/2020;RO;;state;223;5;FALSE;1777225;11
1966;3028;22/04/2020;RO;;state;223;5;FALSE;1777225;11
1967;3028;23/04/2020;RO;;state;250;5;FALSE;1777225;11
1968;3028;24/04/2020;RO;;state;290;6;FALSE;1777225;11
1969;3028;25/04/2020;RO;;state;328;7;FALSE;1777225;11
1970;3028;26/04/2020;RO;;state;364;10;FALSE;1777225;11
1971;3028;27/04/2020;RO;;state;393;10;FALSE;1777225;11
1972;3028;28/04/2020;RO;;state;413;11;FALSE;1777225;11
1973;3028;29/04/2020;RO;;state;433;15;FALSE;1777225;11
1974;3028;30/04/2020;RO;;state;502;16;FALSE;1777225;11
1975;3028;01/05/2020;RO;;state;585;18;FALSE;1777225;11
1976;3028;02/05/2020;RO;;state;654;23;FALSE;1777225;11
1977;3028;03/05/2020;RO;;state;705;24;FALSE;1777225;11
1978;3028;04/05/2020;RO;;state;756;25;FALSE;1777225;11
1979;3028;05/05/2020;RO;;state;861;29;FALSE;1777225;11
1980;3028;06/05/2020;RO;;state;943;33;FALSE;1777225;11
1981;3028;07/05/2020;RO;;state;1098;37;FALSE;1777225;11
1982;3028;08/05/2020;RO;;state;1222;39;FALSE;1777225;11
1983;3028;09/05/2020;RO;;state;1263;41;FALSE;1777225;11
1984;3028;10/05/2020;RO;;state;1302;43;FALSE;1777225;11
1985;3028;11/05/2020;RO;;state;1398;47;FALSE;1777225;11
1986;3028;12/05/2020;RO;;state;1460;50;FALSE;1777225;11
1987;3028;13/05/2020;RO;;state;1612;50;FALSE;1777225;11
1988;3028;14/05/2020;RO;;state;1686;56;FALSE;1777225;11
1989;3028;15/05/2020;RO;;state;1794;62;FALSE;1777225;11
1990;3028;16/05/2020;RO;;state;1918;69;FALSE;1777225;11
1991;3028;17/05/2020;RO;;state;1963;74;FALSE;1777225;11
1992;3028;18/05/2020;RO;;state;2043;83;FALSE;1777225;11
1993;3028;19/05/2020;RO;;state;2413;88;FALSE;1777225;11
1994;3028;20/05/2020;RO;;state;2499;90;FALSE;1777225;11
1995;3028;21/05/2020;RO;;state;2499;90;FALSE;1777225;11
1996;3028;22/05/2020;RO;;state;2774;106;FALSE;1777225;11
1997;3028;23/05/2020;RO;;state;3109;115;FALSE;1777225;11
1998;3028;24/05/2020;RO;;state;3201;121;FALSE;1777225;11
1999;3028;25/05/2020;RO;;state;3268;121;FALSE;1777225;11
2000;3028;26/05/2020;RO;;state;3493;133;FALSE;1777225;11
2001;3028;27/05/2020;RO;;state;3862;137;FALSE;1777225;11
2002;3028;28/05/2020;RO;;state;4252;142;FALSE;1777225;11
2003;3028;29/05/2020;RO;;state;4502;145;FALSE;1777225;11
2004;3028;30/05/2020;RO;;state;4743;151;FALSE;1777225;11
2005;3028;31/05/2020;RO;;state;4942;156;FALSE;1777225;11
2006;3028;01/06/2020;RO;;state;4942;156;FALSE;1777225;11
2007;3028;02/06/2020;RO;;state;5477;172;FALSE;1777225;11
2008;3028;03/06/2020;RO;;state;5714;180;FALSE;1777225;11
2009;3028;04/06/2020;RO;;state;6459;194;FALSE;1777225;11
2010;3028;05/06/2020;RO;;state;6862;213;FALSE;1777225;11
2011;3028;06/06/2020;RO;;state;7701;228;FALSE;1777225;11
2012;3028;07/06/2020;RO;;state;8110;235;FALSE;1777225;11
2013;3028;08/06/2020;RO;;state;8626;245;FALSE;1777225;11
2014;3028;09/06/2020;RO;;state;9220;255;TRUE;1777225;11
2015;3369;25/02/2020;RS;;state;0;0;FALSE;11377239;43
2016;3369;26/02/2020;RS;;state;0;0;FALSE;11377239;43
2017;3369;27/02/2020;RS;;state;0;0;FALSE;11377239;43
2018;3369;28/02/2020;RS;;state;0;0;FALSE;11377239;43
2019;3369;29/02/2020;RS;;state;0;0;FALSE;11377239;43
2020;3369;01/03/2020;RS;;state;0;0;FALSE;11377239;43
2021;3369;02/03/2020;RS;;state;0;0;FALSE;11377239;43
2022;3369;03/03/2020;RS;;state;0;0;FALSE;11377239;43
2023;3369;04/03/2020;RS;;state;0;0;FALSE;11377239;43
2024;3369;05/03/2020;RS;;state;0;0;FALSE;11377239;43
2025;3369;06/03/2020;RS;;state;0;0;FALSE;11377239;43
2026;3369;07/03/2020;RS;;state;0;0;FALSE;11377239;43
2027;3369;08/03/2020;RS;;state;0;0;FALSE;11377239;43
2028;3369;09/03/2020;RS;;state;0;0;FALSE;11377239;43
2029;3369;10/03/2020;RS;;state;1;0;FALSE;11377239;43
2030;3369;11/03/2020;RS;;state;2;0;FALSE;11377239;43
2031;3369;12/03/2020;RS;;state;4;0;FALSE;11377239;43
2032;3369;13/03/2020;RS;;state;4;0;FALSE;11377239;43
2033;3369;14/03/2020;RS;;state;4;0;FALSE;11377239;43
2034;3369;15/03/2020;RS;;state;4;0;FALSE;11377239;43
2035;3369;16/03/2020;RS;;state;8;0;FALSE;11377239;43
2036;3369;17/03/2020;RS;;state;8;0;FALSE;11377239;43
2037;3369;18/03/2020;RS;;state;19;0;FALSE;11377239;43
2038;3369;19/03/2020;RS;;state;31;0;FALSE;11377239;43
2039;3369;20/03/2020;RS;;state;43;0;FALSE;11377239;43
2040;3369;21/03/2020;RS;;state;69;0;FALSE;11377239;43
2041;3369;22/03/2020;RS;;state;77;0;FALSE;11377239;43
2042;3369;23/03/2020;RS;;state;96;0;FALSE;11377239;43
2043;3369;24/03/2020;RS;;state;112;0;FALSE;11377239;43
2044;3369;25/03/2020;RS;;state;162;1;FALSE;11377239;43
2045;3369;26/03/2020;RS;;state;190;1;FALSE;11377239;43
2046;3369;27/03/2020;RS;;state;197;2;FALSE;11377239;43
2047;3369;28/03/2020;RS;;state;200;2;FALSE;11377239;43
2048;3369;29/03/2020;RS;;state;230;2;FALSE;11377239;43
2049;3369;30/03/2020;RS;;state;254;4;FALSE;11377239;43
2050;3369;31/03/2020;RS;;state;305;4;FALSE;11377239;43
2051;3369;01/04/2020;RS;;state;316;5;FALSE;11377239;43
2052;3369;02/04/2020;RS;;state;386;5;FALSE;11377239;43
2053;3369;03/04/2020;RS;;state;410;6;FALSE;11377239;43
2054;3369;04/04/2020;RS;;state;418;7;FALSE;11377239;43
2055;3369;05/04/2020;RS;;state;468;7;FALSE;11377239;43
2056;3369;06/04/2020;RS;;state;501;8;FALSE;11377239;43
2057;3369;07/04/2020;RS;;state;555;8;FALSE;11377239;43
2058;3369;08/04/2020;RS;;state;581;10;FALSE;11377239;43
2059;3369;09/04/2020;RS;;state;636;14;FALSE;11377239;43
2060;3369;10/04/2020;RS;;state;640;15;FALSE;11377239;43
2061;3369;11/04/2020;RS;;state;653;16;FALSE;11377239;43
2062;3369;12/04/2020;RS;;state;664;16;FALSE;11377239;43
2063;3369;13/04/2020;RS;;state;685;17;FALSE;11377239;43
2064;3369;14/04/2020;RS;;state;720;18;FALSE;11377239;43
2065;3369;15/04/2020;RS;;state;762;19;FALSE;11377239;43
2066;3369;16/04/2020;RS;;state;792;21;FALSE;11377239;43
2067;3369;17/04/2020;RS;;state;831;24;FALSE;11377239;43
2068;3369;18/04/2020;RS;;state;854;24;FALSE;11377239;43
2069;3369;19/04/2020;RS;;state;869;26;FALSE;11377239;43
2070;3369;20/04/2020;RS;;state;904;27;FALSE;11377239;43
2071;3369;21/04/2020;RS;;state;918;27;FALSE;11377239;43
2072;3369;22/04/2020;RS;;state;970;28;FALSE;11377239;43
2073;3369;23/04/2020;RS;;state;1039;29;FALSE;11377239;43
2074;3369;24/04/2020;RS;;state;1096;34;FALSE;11377239;43
2075;3369;25/04/2020;RS;;state;1166;35;FALSE;11377239;43
2076;3369;26/04/2020;RS;;state;1208;38;FALSE;11377239;43
2077;3369;27/04/2020;RS;;state;1256;45;FALSE;11377239;43
2078;3369;28/04/2020;RS;;state;1350;49;FALSE;11377239;43
2079;3369;29/04/2020;RS;;state;1420;51;FALSE;11377239;43
2080;3369;30/04/2020;RS;;state;1529;58;FALSE;11377239;43
2081;3369;01/05/2020;RS;;state;1619;62;FALSE;11377239;43
2082;3369;02/05/2020;RS;;state;1666;65;FALSE;11377239;43
2083;3369;03/05/2020;RS;;state;1690;67;FALSE;11377239;43
2084;3369;04/05/2020;RS;;state;1768;76;FALSE;11377239;43
2085;3369;05/05/2020;RS;;state;2019;83;FALSE;11377239;43
2086;3369;06/05/2020;RS;;state;2100;90;FALSE;11377239;43
2087;3369;07/05/2020;RS;;state;2182;91;FALSE;11377239;43
2088;3369;08/05/2020;RS;;state;2493;95;FALSE;11377239;43
2089;3369;09/05/2020;RS;;state;2542;97;FALSE;11377239;43
2090;3369;10/05/2020;RS;;state;2576;100;FALSE;11377239;43
2091;3369;11/05/2020;RS;;state;2808;105;FALSE;11377239;43
2092;3369;12/05/2020;RS;;state;2917;111;FALSE;11377239;43
2093;3369;13/05/2020;RS;;state;2997;120;FALSE;11377239;43
2094;3369;14/05/2020;RS;;state;3101;126;FALSE;11377239;43
2095;3369;15/05/2020;RS;;state;3695;132;FALSE;11377239;43
2096;3369;16/05/2020;RS;;state;3734;138;FALSE;11377239;43
2097;3369;17/05/2020;RS;;state;3735;144;FALSE;11377239;43
2098;3369;18/05/2020;RS;;state;3750;151;FALSE;11377239;43
2099;3369;19/05/2020;RS;;state;3798;160;FALSE;11377239;43
2100;3369;20/05/2020;RS;;state;4973;161;FALSE;11377239;43
2101;3369;21/05/2020;RS;;state;5473;166;FALSE;11377239;43
2102;3369;22/05/2020;RS;;state;5918;172;FALSE;11377239;43
2103;3369;23/05/2020;RS;;state;6336;176;FALSE;11377239;43
2104;3369;24/05/2020;RS;;state;6470;180;FALSE;11377239;43
2105;3369;25/05/2020;RS;;state;6559;197;FALSE;11377239;43
2106;3369;26/05/2020;RS;;state;6785;203;FALSE;11377239;43
2107;3369;27/05/2020;RS;;state;7048;209;FALSE;11377239;43
2108;3369;28/05/2020;RS;;state;8234;213;FALSE;11377239;43
2109;3369;29/05/2020;RS;;state;8843;216;FALSE;11377239;43
2110;3369;30/05/2020;RS;;state;9242;218;FALSE;11377239;43
2111;3369;31/05/2020;RS;;state;9332;224;FALSE;11377239;43
2112;3369;01/06/2020;RS;;state;9496;232;FALSE;11377239;43
2113;3369;02/06/2020;RS;;state;9919;245;FALSE;11377239;43
2114;3369;03/06/2020;RS;;state;10398;258;FALSE;11377239;43
2115;3369;04/06/2020;RS;;state;11010;265;FALSE;11377239;43
2116;3369;05/06/2020;RS;;state;11583;276;FALSE;11377239;43
2117;3369;06/06/2020;RS;;state;12037;283;FALSE;11377239;43
2118;3369;07/06/2020;RS;;state;12135;286;FALSE;11377239;43
2119;3369;08/06/2020;RS;;state;12250;291;FALSE;11377239;43
2120;3369;09/06/2020;RS;;state;12802;302;TRUE;11377239;43
2121;3617;25/02/2020;SC;;state;0;0;FALSE;7164788;42
2122;3617;26/02/2020;SC;;state;0;0;FALSE;7164788;42
2123;3617;27/02/2020;SC;;state;0;0;FALSE;7164788;42
2124;3617;28/02/2020;SC;;state;0;0;FALSE;7164788;42
2125;3617;29/02/2020;SC;;state;0;0;FALSE;7164788;42
2126;3617;01/03/2020;SC;;state;0;0;FALSE;7164788;42
2127;3617;02/03/2020;SC;;state;0;0;FALSE;7164788;42
2128;3617;03/03/2020;SC;;state;0;0;FALSE;7164788;42
2129;3617;04/03/2020;SC;;state;0;0;FALSE;7164788;42
2130;3617;05/03/2020;SC;;state;0;0;FALSE;7164788;42
2131;3617;06/03/2020;SC;;state;0;0;FALSE;7164788;42
2132;3617;07/03/2020;SC;;state;0;0;FALSE;7164788;42
2133;3617;08/03/2020;SC;;state;0;0;FALSE;7164788;42
2134;3617;09/03/2020;SC;;state;0;0;FALSE;7164788;42
2135;3617;10/03/2020;SC;;state;0;0;FALSE;7164788;42
2136;3617;11/03/2020;SC;;state;0;0;FALSE;7164788;42
2137;3617;12/03/2020;SC;;state;2;0;FALSE;7164788;42
2138;3617;13/03/2020;SC;;state;3;0;FALSE;7164788;42
2139;3617;14/03/2020;SC;;state;5;0;FALSE;7164788;42
2140;3617;15/03/2020;SC;;state;6;0;FALSE;7164788;42
2141;3617;16/03/2020;SC;;state;7;0;FALSE;7164788;42
2142;3617;17/03/2020;SC;;state;7;0;FALSE;7164788;42
2143;3617;18/03/2020;SC;;state;14;0;FALSE;7164788;42
2144;3617;19/03/2020;SC;;state;21;0;FALSE;7164788;42
2145;3617;20/03/2020;SC;;state;40;0;FALSE;7164788;42
2146;3617;21/03/2020;SC;;state;57;0;FALSE;7164788;42
2147;3617;22/03/2020;SC;;state;68;0;FALSE;7164788;42
2148;3617;23/03/2020;SC;;state;86;0;FALSE;7164788;42
2149;3617;24/03/2020;SC;;state;109;0;FALSE;7164788;42
2150;3617;25/03/2020;SC;;state;122;0;FALSE;7164788;42
2151;3617;26/03/2020;SC;;state;149;1;FALSE;7164788;42
2152;3617;27/03/2020;SC;;state;163;1;FALSE;7164788;42
2153;3617;28/03/2020;SC;;state;184;1;FALSE;7164788;42
2154;3617;29/03/2020;SC;;state;197;1;FALSE;7164788;42
2155;3617;30/03/2020;SC;;state;219;2;FALSE;7164788;42
2156;3617;31/03/2020;SC;;state;235;2;FALSE;7164788;42
2157;3617;01/04/2020;SC;;state;247;2;FALSE;7164788;42
2158;3617;02/04/2020;SC;;state;281;5;FALSE;7164788;42
2159;3617;03/04/2020;SC;;state;301;5;FALSE;7164788;42
2160;3617;04/04/2020;SC;;state;356;10;FALSE;7164788;42
2161;3617;05/04/2020;SC;;state;379;10;FALSE;7164788;42
2162;3617;06/04/2020;SC;;state;417;11;FALSE;7164788;42
2163;3617;07/04/2020;SC;;state;457;15;FALSE;7164788;42
2164;3617;08/04/2020;SC;;state;501;17;FALSE;7164788;42
2165;3617;09/04/2020;SC;;state;693;18;FALSE;7164788;42
2166;3617;10/04/2020;SC;;state;717;18;FALSE;7164788;42
2167;3617;11/04/2020;SC;;state;732;21;FALSE;7164788;42
2168;3617;12/04/2020;SC;;state;776;24;FALSE;7164788;42
2169;3617;13/04/2020;SC;;state;826;26;FALSE;7164788;42
2170;3617;14/04/2020;SC;;state;853;28;FALSE;7164788;42
2171;3617;15/04/2020;SC;;state;884;29;FALSE;7164788;42
2172;3617;16/04/2020;SC;;state;926;30;FALSE;7164788;42
2173;3617;17/04/2020;SC;;state;962;31;FALSE;7164788;42
2174;3617;18/04/2020;SC;;state;975;32;FALSE;7164788;42
2175;3617;19/04/2020;SC;;state;1025;35;FALSE;7164788;42
2176;3617;20/04/2020;SC;;state;1063;35;FALSE;7164788;42
2177;3617;21/04/2020;SC;;state;1091;37;FALSE;7164788;42
2178;3617;22/04/2020;SC;;state;1115;39;FALSE;7164788;42
2179;3617;23/04/2020;SC;;state;1170;42;FALSE;7164788;42
2180;3617;24/04/2020;SC;;state;1209;42;FALSE;7164788;42
2181;3617;25/04/2020;SC;;state;1235;42;FALSE;7164788;42
2182;3617;26/04/2020;SC;;state;1337;43;FALSE;7164788;42
2183;3617;27/04/2020;SC;;state;1476;44;FALSE;7164788;42
2184;3617;28/04/2020;SC;;state;1995;44;FALSE;7164788;42
2185;3617;29/04/2020;SC;;state;2085;46;FALSE;7164788;42
2186;3617;30/04/2020;SC;;state;2394;48;FALSE;7164788;42
2187;3617;01/05/2020;SC;;state;2104;50;FALSE;7164788;42
2188;3617;02/05/2020;SC;;state;2346;52;FALSE;7164788;42
2189;3617;03/05/2020;SC;;state;2519;52;FALSE;7164788;42
2190;3617;04/05/2020;SC;;state;2623;55;FALSE;7164788;42
2191;3617;05/05/2020;SC;;state;2795;58;FALSE;7164788;42
2192;3617;06/05/2020;SC;;state;2917;59;FALSE;7164788;42
2193;3617;07/05/2020;SC;;state;3082;63;FALSE;7164788;42
2194;3617;08/05/2020;SC;;state;3205;63;FALSE;7164788;42
2195;3617;09/05/2020;SC;;state;3372;64;FALSE;7164788;42
2196;3617;10/05/2020;SC;;state;3429;65;FALSE;7164788;42
2197;3617;11/05/2020;SC;;state;3529;69;FALSE;7164788;42
2198;3617;12/05/2020;SC;;state;3733;73;FALSE;7164788;42
2199;3617;13/05/2020;SC;;state;3828;73;FALSE;7164788;42
2200;3617;14/05/2020;SC;;state;4332;78;FALSE;7164788;42
2201;3617;15/05/2020;SC;;state;4562;79;FALSE;7164788;42
2202;3617;16/05/2020;SC;;state;4678;81;FALSE;7164788;42
2203;3617;17/05/2020;SC;;state;4776;83;FALSE;7164788;42
2204;3617;18/05/2020;SC;;state;5175;85;FALSE;7164788;42
2205;3617;19/05/2020;SC;;state;5413;91;FALSE;7164788;42
2206;3617;20/05/2020;SC;;state;5499;94;FALSE;7164788;42
2207;3617;21/05/2020;SC;;state;5610;98;FALSE;7164788;42
2208;3617;22/05/2020;SC;;state;6458;100;FALSE;7164788;42
2209;3617;23/05/2020;SC;;state;6607;103;FALSE;7164788;42
2210;3617;24/05/2020;SC;;state;6696;105;FALSE;7164788;42
2211;3617;25/05/2020;SC;;state;6875;109;FALSE;7164788;42
2212;3617;26/05/2020;SC;;state;7016;121;FALSE;7164788;42
2213;3617;27/05/2020;SC;;state;7372;126;FALSE;7164788;42
2214;3617;28/05/2020;SC;;state;8000;131;FALSE;7164788;42
2215;3617;29/05/2020;SC;;state;8530;134;FALSE;7164788;42
2216;3617;30/05/2020;SC;;state;8780;136;FALSE;7164788;42
2217;3617;31/05/2020;SC;;state;9037;143;FALSE;7164788;42
2218;3617;01/06/2020;SC;;state;9498;146;FALSE;7164788;42
2219;3617;02/06/2020;SC;;state;9660;148;FALSE;7164788;42
2220;3617;03/06/2020;SC;;state;10034;152;FALSE;7164788;42
2221;3617;04/06/2020;SC;;state;10532;156;FALSE;7164788;42
2222;3617;05/06/2020;SC;;state;10846;159;FALSE;7164788;42
2223;3617;06/06/2020;SC;;state;11285;166;FALSE;7164788;42
2224;3617;07/06/2020;SC;;state;11565;171;FALSE;7164788;42
2225;3617;08/06/2020;SC;;state;11742;177;FALSE;7164788;42
2226;3617;09/06/2020;SC;;state;12192;179;TRUE;7164788;42
2227;3693;25/02/2020;SE;;state;0;0;FALSE;2298696;28
2228;3693;26/02/2020;SE;;state;0;0;FALSE;2298696;28
2229;3693;27/02/2020;SE;;state;0;0;FALSE;2298696;28
2230;3693;28/02/2020;SE;;state;0;0;FALSE;2298696;28
2231;3693;29/02/2020;SE;;state;0;0;FALSE;2298696;28
2232;3693;01/03/2020;SE;;state;0;0;FALSE;2298696;28
2233;3693;02/03/2020;SE;;state;0;0;FALSE;2298696;28
2234;3693;03/03/2020;SE;;state;0;0;FALSE;2298696;28
2235;3693;04/03/2020;SE;;state;0;0;FALSE;2298696;28
2236;3693;05/03/2020;SE;;state;0;0;FALSE;2298696;28
2237;3693;06/03/2020;SE;;state;0;0;FALSE;2298696;28
2238;3693;07/03/2020;SE;;state;0;0;FALSE;2298696;28
2239;3693;08/03/2020;SE;;state;0;0;FALSE;2298696;28
2240;3693;09/03/2020;SE;;state;0;0;FALSE;2298696;28
2241;3693;10/03/2020;SE;;state;0;0;FALSE;2298696;28
2242;3693;11/03/2020;SE;;state;0;0;FALSE;2298696;28
2243;3693;12/03/2020;SE;;state;0;0;FALSE;2298696;28
2244;3693;13/03/2020;SE;;state;0;0;FALSE;2298696;28
2245;3693;14/03/2020;SE;;state;1;0;FALSE;2298696;28
2246;3693;15/03/2020;SE;;state;1;0;FALSE;2298696;28
2247;3693;16/03/2020;SE;;state;5;0;FALSE;2298696;28
2248;3693;17/03/2020;SE;;state;5;0;FALSE;2298696;28
2249;3693;18/03/2020;SE;;state;6;0;FALSE;2298696;28
2250;3693;19/03/2020;SE;;state;6;0;FALSE;2298696;28
2251;3693;20/03/2020;SE;;state;7;0;FALSE;2298696;28
2252;3693;21/03/2020;SE;;state;10;0;FALSE;2298696;28
2253;3693;22/03/2020;SE;;state;10;0;FALSE;2298696;28
2254;3693;23/03/2020;SE;;state;10;0;FALSE;2298696;28
